,Word,Pronunciations
81345,oppositions,/ˌɑpəˈzɪʃənz/
81346,oppress,/əˈpɹɛs/
81347,oppressed,/əˈpɹɛst/
81348,oppresses,/əˈpɹɛsɪz/
81349,oppressing,/əˈpɹɛsɪŋ/
81350,oppression,/əˈpɹɛʃən/
81351,oppressions,/əˈpɹɛʃənz/
81352,oppressive,/əˈpɹɛsɪv/
81353,oppressor,/əˈpɹɛsɝ/
81354,oppressors,/əˈpɹɛsɝz/
81355,opprobrium,/əˈpɹoʊbɹiəm/
81356,oprah,/ˈoʊpɹə/
81357,oprah's,/ˈoʊpɹəz/
81358,opry,/ˈɑpɹi/
81359,opryland,/ˈɑpɹiɫənd/
81360,ops,/ˈɑps/
81361,opsahl,/ˈɑpsɑɫ/
81362,opsal,/ˈɑpsəɫ/
81363,opt,/ˈɑpt/
81364,optation,/ˈɑpˈteɪʃən/
81365,opted,/ˈɑptɪd/
81366,optek,/ˈɑpˌtɛk/
81367,opthalmologist,/ˌɑfθəɫˈmɑɫədʒɪst/
81368,opthalmology,/ˌɑfθəɫˈmɔɫədʒi/
81369,optic,/ˈɑptɪk/
81370,optica,/ˈɑptɪkə/
81371,optical,/ˈɑptɪkəɫ/
81372,optical's,/ˈɑptɪkəɫz/
81373,optically,/ˈɑptɪkɫi/
81374,optician,/ɑpˈtɪʃən/
81375,opticians,/ɑpˈtɪʃənz/
81376,optics,/ˈɑptɪks/
81377,optima,/ˈɑptəmə/
81378,optimal,/ˈɑptəməɫ/
81379,optimism,/ˈɑptəˌmɪzəm/
81380,optimist,/ˈɑptəmɪst/
81381,optimistic,/ˌɑptəˈmɪstɪk/
81382,optimistically,"/ˌɑptɪˈmɪstɪkəɫi/, /ˌɑptɪˈmɪstɪkɫi/"
81383,optimists,/ˈɑptəmɪsts/
81384,optimization,/ɑptəməˈzeɪʃən/
81385,optimize,/ˈɑptəˌmaɪz/
81386,optimized,/ˈɑptəˌmaɪzd/
81387,optimizing,/ˈɑptəˌmaɪzɪŋ/
81388,optimum,/ˈɑptəməm/
81389,optimus,/ˈɑptɪməs/
81390,opting,/ˈɑptɪŋ/
81391,option,"/ˈɑpʃən/, /ˈɔpʃən/"
81392,option's,/ˈɑpʃənz/
81393,optional,"/ˈɑpʃənəɫ/, /ˈɔpʃənəɫ/"
81394,optioned,"/ˈɑpʃənd/, /ˈɔpʃənd/"
81395,optioning,"/ˈɑpʃənɪŋ/, /ˈɔpʃənɪŋ/"
81396,options,"/ˈɑpʃənz/, /ˈɔpʃənz/"
81397,options',/ˈɑpʃənz/
81398,opto,/ˈɑptoʊ/
81399,optometric,/ˌɑptoʊˈmɛtɹɪk/
81400,optometrist,/ɑpˈtɑmətɹɪst/
81401,optometrists,/ɑpˈtɑmətɹɪsts/
81402,optometry,/ɑpˈtɑmətɹi/
81403,opts,/ˈɑpts/
81404,optus,/ˈɑptəs/
81405,opulence,/ˈɑpjəɫəns/
81406,opulent,/ˈɑpjəɫənt/
81407,opus,/ˈoʊpəs/
81408,oquendo,/oʊˈkwɛndoʊ/
81409,oquin,/oʊˈkwin/
81410,oquinn,/oʊˈkwin/
81411,or,"/ˈɔɹ/, /ɝ/"
81412,ora,/ˈɔɹə/
81413,orabel,/ɔɹɑˈbɛɫ/
81414,orabelle,/ˈɔɹəbəɫ/
81415,oracle,/ˈɔɹəkəɫ/
81416,oracle's,/ˈɔɹəkəɫz/
81417,oracles,/ˈɔɹəkəɫz/
81418,oradour,/ˈɔɹəˌdɔɹ/
81419,oraflex,/ˈɔɹəˌfɫɛks/
81420,orahood,/ˈɔɹəˌhʊd/
81421,oral,/ˈɔɹəɫ/
81422,oralia,/ɔˈɹɑɫiə/
81423,oralie,/ˈɔɹəɫi/
81424,orally,/ˈɔɹəɫi/
81425,oram,/ˈɔɹəm/
81426,oran,/ɔˈɹɑn/
81427,orand,/ˈɔɹənd/
81428,orange,"/ˈɔɹəndʒ/, /ˈɔɹɪndʒ/"
81429,orange-green,/ˈɔɹəndʒˌɡɹin/
81430,orangeburg,/ˈɔɹəndʒbɝɡ/
81431,oranges,"/ˈɔɹəndʒəz/, /ˈɔɹɪndʒɪz/"
81432,orangina,"/ɔɹænˈdʒinə/, /ɔɹænˈdʒinɝ/"
81433,orangutan,"/ɔˈɹæŋətæn/, /ɔˈɹæŋətɑn/"
81434,orangutan's,"/ɔˈɹæŋətænz/, /ɔˈɹæŋətɑnz/"
81435,orangutans,"/ɔˈɹæŋətænz/, /ɔˈɹæŋətɑnz/"
81436,orasure,/ˈɔˌɹəˌʃʊɹ/
81437,oration,/ɔˈɹeɪʃən/
81438,orations,/ɔˈɹeɪʃənz/
81439,orator,/ˈɔɹətɝ/
81440,oratorical,/ˌɔɹəˈtɔɹəkəɫ/
81441,oratorio,/ˌɑɹəˈtɔɹioʊ/
81442,orators,/ˈɔɹətɝz/
81443,oratory,/ˈɔɹəˌtɔɹi/
81444,oravec,/ɔˈɹɑvɪk/
81445,oravetz,/ˈɔɹəvɪts/
81446,orb,/ˈɔɹb/
81447,orbach,/ˈɔɹbɑk/
81448,orban,/ˈɔɹbən/
81449,orbanco,/ɔɹˈbæŋkoʊ/
81450,orben,/ˈɔɹbən/
81451,orbin,/ˈɔɹbɪn/
81452,orbis,/ˈɔɹbɪs/
81453,orbit,/ˈɔɹbət/
81454,orbital,/ˈɔɹbətəɫ/
81455,orbitals,/ˈɔɹbətəɫs/
81456,orbited,/ˈɔɹbətəd/
81457,orbiter,/ˈɔɹbətɝ/
81458,orbiters,/ˈɔɹbətɝz/
81459,orbiting,/ˈɔɹbətɪŋ/
81460,orbits,/ˈɔɹbəts/
81461,orca,/ˈɔɹkə/
81462,orcas,/ˈɔɹkəs/
81463,orchard,/ˈɔɹtʃɝd/
81464,orchards,/ˈɔɹtʃɝdz/
81465,orchestra,/ˈɔɹkəstɹə/
81466,orchestra's,/ˈɔɹkəstɹəz/
81467,orchestral,/ɔɹˈkɛstɹəɫ/
81468,orchestrally,/ɔɹˈkɛstɹəɫi/
81469,orchestras,/ˈɔɹkəstɹəz/
81470,orchestrate,/ˈɔɹkɪˌstɹeɪt/
81471,orchestrated,/ˈɔɹkɪˌstɹeɪtɪd/
81472,orchestrates,/ˈɔɹkəˌstɹeɪts/
81473,orchestrating,/ˈɔɹkɪˌstɹeɪtɪŋ/
81474,orchestration,/ˌɔɹkəˈstɹeɪʃən/
81475,orchestrations,/ˌɔɹkəˈstɹeɪʃənz/
81476,orchid,/ˈɔɹkəd/
81477,orchids,/ˈɔɹkədz/
81478,orct,/ˈɔɹkt/
81479,orcutt,/ˈɔɹkət/
81480,ord,/ˈɔɹd/
81481,ordain,/ɔɹˈdeɪn/
81482,ordained,/ɔɹˈdeɪnd/
81483,ordaining,/ɔɹˈdeɪnɪŋ/
81484,ordaz,/ˈɔɹdɑz/
81485,ordeal,/ɔɹˈdiɫ/
81486,ordeals,/ɔɹˈdiɫz/
81487,ordella,/ˌɔɹˈdɛɫə/
81488,order,/ˈɔɹdɝ/
81489,order's,/ˈɔɹdɝz/
81490,ordered,/ˈɔɹdɝd/
81491,ordering,/ˈɔɹdɝɪŋ/
81492,orderliness,/ˈɔɹdɝɫinəs/
81493,orderly,/ˈɔɹdɝɫi/
81494,orders,/ˈɔɹdɝz/
81495,ordinance,/ˈɔɹdənəns/
81496,ordinances,/ˈɔɹdənənsɪz/
81497,ordinaries,/ˈɔɹdəˌnɛɹiz/
81498,ordinarily,/ˌɔɹdəˈnɛɹəɫi/
81499,ordinary,/ˈɔɹdəˌnɛɹi/
81500,ordination,/ˌɔɹdəˈneɪʃən/
81501,ordiway,/ˈɔɹdiweɪ/
81502,ordnance,/ˈɔɹdnəns/
81503,ordnance's,/ˈɔɹdnənsɪz/
81504,ordonez,/ɔɹˈdoʊnɛz/
81505,ordoyne,/ˈɔɹdɔɪn/
81506,ordway,/ˈɔɹdweɪ/
81507,ore,/ˈɔɹ/
81508,orea,/ɝˈiə/
81509,orear,/ɝˈɪɹ/
81510,orebaugh,/ɔˈɹɛbɔ/
81511,oreffice,/ɔˈɹɛfɪs/
81512,orefice,/ɔˈɹɛfaɪs/
81513,oregan,/ɔˈɹɛɡən/
81514,oregano,"/ˌɔˈɹɛɡəˌnoʊ/, /ɝˈɛɡəˌnoʊ/"
81515,oregon,"/ˈɔɹəˌɡɑn/, /ˈɔɹəɡən/"
81516,oregon's,"/ˈɔɹəˌɡɑnz/, /ˈɔɹəɡənz/"
81517,oregonian,/ˌɔɹəˈɡoʊniən/
81518,oregonians,/ˌɔɹəˈɡoʊniənz/
81519,oreilly,/ˈɔɹəɫi/
81520,orel,/ˈɔɹəɫ/
81521,orela,/ɔˈɹɛɫə/
81522,orelia,/ɔˈɹɛɫiə/
81523,orellana,/ɔɹɛˈɫænə/
81524,orelon,/ˈɔɹəɫɑn/
81525,orem,/ˈɔɹɪm/
81526,oren,/ˈɔɹən/
81527,orenda,/ɔˈɹɛndə/
81528,orendorff,/ˈɔɹɪndɔɹf/
81529,orens,/ˈɔɹənz/
81530,orenstein,"/ˈɔɹənstaɪn/, /ˈɔɹənstin/"
81531,orenthal,/ˈɔɹənˌθɑɫ/
81532,oreo,/ˈɔɹioʊ/
81533,ores,/ˈɔɹz/
81534,oreskovich,/ɔˈɹɛskəvɪtʃ/
81535,orestes,/ɔˈɹɛstiz/
81536,orf,/ˈɔɹf/
81537,orfield,/ˈɔɹfiɫd/
81538,orford,/ˈɔɹfɝd/
81539,org,/ˈɔɹɡ/
81540,organ,/ˈɔɹɡən/
81541,organelles,/ˌɔɹɡəˈnɛɫz/
81542,organic,/ɔɹˈɡænɪk/
81543,organically,/ɔɹˈɡænɪkɫi/
81544,organics,/ɔɹˈɡænɪks/
81545,organisation,/ˌɔɹɡənɪˈzeɪʃən/
81546,organisations,/ˌɔɹɡənɪˈzeɪʃənz/
81547,organism,/ˈɔɹɡəˌnɪzəm/
81548,organism's,/ˈɔɹɡəˌnɪzəmz/
81549,organismic,/ˌɔɹɡəˈnɪzmɪk/
81550,organisms,/ˈɔɹɡəˌnɪzəmz/
81551,organist,/ˈɔɹɡənəst/
81552,organization,/ˌɔɹɡənəˈzeɪʃən/
81553,organization's,/ˌɔɹɡənɪˈzeɪʃənz/
81554,organizational,/ˌɔɹɡənəˈzeɪʃənəɫ/
81555,organizations,/ˌɔɹɡənəˈzeɪʃənz/
81556,organize,/ˈɔɹɡəˌnaɪz/
81557,organized,/ˈɔɹɡəˌnaɪzd/
81558,organizer,/ˈɔɹɡəˌnaɪzɝ/
81559,organizers,/ˈɔɹɡəˌnaɪzɝz/
81560,organizes,/ˈɔɹɡəˌnaɪzɪz/
81561,organizing,/ˈɔɹɡəˌnaɪzɪŋ/
81562,organogenesis,/ˌɔɹɡənoʊˈdʒɛnəsɪs/
81563,organs,/ˈɔɹɡənz/
81564,organum,/ˈɔɹɡənəm/
81565,orgasm,/ˈɔɹɡæzəm/
81566,orgasms,/ˈɔɹɡæzəmz/
81567,orgel,/ˈɔɹɡəɫ/
81568,orgeron,/ˈɔɹɡɝən/
81569,orgies,/ˈɔɹdʒiz/
81570,orgill,/ˈɔɹdʒəɫ/
81571,orgotein,/ˈɔɹɡoʊˌtaɪn/
81572,orgy,/ˈɔɹdʒi/
81573,ori,/ˈɔɹi/
81574,oriana,/ɔɹiˈænə/
81575,orick,/ˈɔɹɪk/
81576,orielda,/ɔˈɹiɫdə/
81577,orielle,/ˈɔɹiɛɫ/
81578,orient,/ˈɔɹiˌɛnt/
81579,oriental,"/ˌɔɹiˈɛnəɫ/, /ˌɔɹiˈɛntəɫ/"
81580,orientals,"/ˌɔɹiˈɛnəɫz/, /ˌɔɹiˈɛntəɫz/"
81581,orientated,/ˈɔɹiənˌteɪtɪd/
81582,orientation,/ˌɔɹiɛnˈteɪʃən/
81583,orientations,/ˌɔɹiɛnˈteɪʃənz/
81584,oriented,"/ˈɔɹiˌɛntəd/, /ˈɔɹiˌɛntɪd/"
81585,orifice,/ˈɔɹəfəs/
81586,orifices,/ˈɔɹəfəsəz/
81587,origami,/ˌɔɹiˈɡɑˌmi/
81588,origin,/ˈɔɹədʒən/
81589,original,/ɝˈɪdʒənəɫ/
81590,originality,/ɝˌɪdʒəˈnæɫɪti/
81591,originally,"/ɝˈɪdʒənəɫi/, /ɝˈɪdʒnəɫi/"
81592,originals,/ɝˈɪdʒənəɫz/
81593,originate,/ɝˈɪdʒəˌneɪt/
81594,originated,"/ɝˈɪdʒəˌneɪtəd/, /ɔˈɹɪdʒəˌneɪtɪd/"
81595,originates,/ɝˈɪdʒəˌneɪts/
81596,originating,/ɝˈɪdʒəˌneɪtɪŋ/
81597,origination,/ɝˌɪdʒəˈneɪʃən/
81598,originations,/ɝˌɪdʒəˈneɪʃənz/
81599,originator,/ɝˈɪdʒəˌneɪtɝ/
81600,originators,/ɝˈɪdʒəˌneɪtɝz/
81601,origins,/ˈɔɹədʒɪnz/
81602,oriley,/oʊˈɹaɪɫi/
81603,orilla,/ɔˈɹɪɫə/
81604,orin,/ˈɔɹɪn/
81605,orinda,/ɝˈɪndə/
81606,orinoco,/ˌɔɹəˈnoʊkoʊ/
81607,oriola,/ɔɹiˈoʊɫə/
81608,oriole,/ˈɔɹiˌoʊɫ/
81609,orioles,/ˈɔɹiˌoʊɫz/
81610,orioles',/ˈɔɹiˌoʊɫz/
81611,orion,"/oʊˈɹaɪən/, /ɔˈɹaɪən/"
81612,orion's,"/oʊˈɹaɪənz/, /ɔˈɹaɪənz/"
81613,oriordan,"/oʊˈɹɪɹdən/, /ɔˈɹɪɹdən/"
81614,oritz,/ˈɔɹɪts/
81615,orix,/ˈɔɹɪks/
81616,orkem,/ˈɔɹkəm/
81617,orkin,/ˈɔɹkɪn/
81618,orkney,/ˈɔɹkni/
81619,orks,/ˈɔɹks/
81620,orkut,/ˈɔɹkət/
81621,orky,/ˈɔɹki/
81622,orla,/ˈɔɹɫə/
81623,orlan,/ˈɔɹɫən/
81624,orland,/ˈɔɹɫənd/
81625,orlanda,/ɔɹˈɫɑnˌdɑ/
81626,orlandi,/ɔɹˈɫɑnˌdi/
81627,orlando,/ɔɹˈɫænˌdoʊ/
81628,orlando's,/ɔɹˈɫænˌdoʊz/
81629,orlean,/ˈɔɹˌɫiən/
81630,orlean's,"/ˈɔɹˌɫiənz/, /ˈɔɹˌɫinz/"
81631,orleanian,/ˌɔɹɫiˈəniən/
81632,orleanians,/ˌɔɹɫiˈəniənz/
81633,orleans,"/ˈɔɹɫiənz/, /ˌɔɹˈɫinz/"
81634,orleans',/ˈɔɹɫiənz/
81635,orlena,/ˈɔɹɫɪnə/
81636,orlene,/ˈɔɹˌɫin/
81637,orlich,/ˈɔɹɫɪk/
81638,orlick,/ˈɔɹɫɪk/
81639,orloff,/ˈɔɹɫɔf/
81640,orloff's,/ˈɔɹɫɔfs/
81641,orloski,/ɔɹˈɫaʊˌski/
81642,orloski's,/ɔɹˈɫaʊskiz/
81643,orlosky,/ɔɹˈɫoʊski/
81644,orlosky's,/ɔɹˈɫoʊskiz/
81645,orlov,/ˈɔɹɫɔv/
81646,orlov's,/ˈɔɹɫɔvs/
81647,orlowski,/ɔɹˈɫɔfski/
81648,orlowski's,/ɔɹˈɫɔfskiz/
81649,orly,/ˈɔɹɫi/
81650,orman,/ˈɔɹmən/
81651,ormand,/ˈɔɹmənd/
81652,ormand's,/ˈɔɹməndz/
81653,orme,/ˈɔɹm/
81654,ormerod,/ˈɔɹmɝəd/
81655,ormes,/ˈɔɹmz/
81656,ormiston,/ˈɔɹmɪstɑn/
81657,ormiston's,/ˈɔɹmɪstɑnz/
81658,ormond,/ˈɔɹmənd/
81659,ormond's,/ˈɔɹməndz/
81660,ormonde,/ˈɔɹmənd/
81661,ormsbee,/ˈɔɹmzbi/
81662,ormsby,/ˈɔɹmzbi/
81663,ormsby's,/ˈɔɹmzbiz/
81664,orn,/ˈɔɹn/
81665,orna,/ˈɔɹnə/
81666,ornament,/ˈɔɹnəmənt/
81667,ornamental,/ˌɔɹnəˈmɛntəɫ/
81668,ornamentally,/ˌɔɹnəˈmɛntəɫi/
81669,ornamentation,/ˌɔɹnəmɛnˈteɪʃən/
81670,ornamented,/ˈɔɹnəˌmɛntɪd/
81671,ornaments,/ˈɔɹnəmənts/
81672,ornate,/ɔɹˈneɪt/
81673,ornately,/ɔɹˈneɪtɫi/
81674,ornda,/ˈɔɹndə/
81675,orndoff,/ˈɔɹndɔf/
81676,orndorff,/ˈɔɹndɔɹf/
81677,orne,/ˈɔɹn/
81678,ornelas,/ˈɔɹnɪɫəz/
81679,ornella,/ɔɹˈnɛɫə/
81680,ornella's,/ɔɹˈnɛɫəz/
81681,ornellas,/ɔɹˈnɛɫəz/
81682,orner,/ˈɔɹnɝ/
81683,ornery,/ˈɔɹnɝi/
81684,ornette,/ˌɔɹˈnɛt/
81685,ornish,/ˈɔɹnɪʃ/
81686,ornithological,/ˌɔɹnɪθəˈɫɔdʒɪkəɫ/
81687,ornithology,/ˌɔɹnɪˈθɑɫədʒi/
81688,ornoff,/ˈɔɹnɑf/
81689,ornstein,"/ˈɔɹnstaɪn/, /ˈɔɹnstin/"
81690,oro,/ˈɔɹoʊ/
81691,oroark,/oʊˈɹɔɹk/
81692,orogenic,/ˌɔɹəˈdʒɛnɪk/
81693,orogil,/ˈɔɹoʊˌɡɪɫ/
81694,orographic,/ˌɔɹəˈɡɹæfɪk/
81695,orona,/ɔˈɹoʊnə/
81696,oropeza,/ɔɹoʊˈpɛzə/
81697,oros,/ˈɔɹoʊz/
81698,orosco,/ɔˈɹoʊskoʊ/
81699,orosz,/ˈɔɹəʃ/
81700,orourke,/ɝˈʊɹk/
81701,orozco,/ɔˈɹoʊzkoʊ/
81702,orpah,/ˈɔɹpɑ/
81703,orphan,/ˈɔɹfən/
81704,orphanage,/ˈɔɹfənədʒ/
81705,orphanages,/ˈɔɹfənɪdʒɪz/
81706,orphaned,/ˈɔɹfənd/
81707,orphaning,/ˈɔɹfənɪŋ/
81708,orphans,/ˈɔɹfənz/
81709,orphee,/ˈɔɹfi/
81710,orpheum,/ˈɔɹfium/
81711,orpheus,/ˈɔɹfiəs/
81712,orphic,/ˈɔɹfɪk/
81713,orpiment,/ˈɔɹpəmənt/
81714,orr,/ˈɔɹ/
81715,orran,/ɔˈɹɑn/
81716,orrell,/ɔˈɹeɪɫ/
81717,orren,/ˈɔɹən/
81718,orrery,/ˈɔɹɝi/
81719,orrick,/ˈɔɹɪk/
81720,orrico,/ɔˈɹikoʊ/
81721,orrin,/ˈɔɹɪn/
81722,orris,/ˈɔɹɪs/
81723,orrison,/ˈɔɹɪsən/
81724,orsa,/ˈɔɹsə/
81725,orsak,/ˈɔɹsək/
81726,orsay,"/əɹˈseɪ/, /ɔɹˈseɪ/"
81727,orsborn,"/ˈɔɹsbɝn/, /ˈɔɹzbɝn/"
81728,orsburn,"/ˈɔɹsbɝn/, /ˈɔɹzbɝn/"
81729,orser,/ˈɔɹsɝ/
81730,orsi,/ˈɔɹsi/
81731,orsini,/ɔɹˈsini/
81732,orsino,/ɔɹˈsinoʊ/
81733,orso,/ˈɔɹsoʊ/
81734,orsola,/ɔɹˈsoʊɫə/
81735,orson,/ˈɔɹsən/
81736,ort,/ˈɔɹt/
81737,orta,/ˈɔɹtə/
81738,ortega,/ɔɹˈteɪɡə/
81739,ortega's,/ɔɹˈteɪɡəz/
81740,ortegas,/ɔɹˈteɪɡəs/
81741,ortego,/ɔɹˈteɪɡoʊ/
81742,ortegon,/ɔɹteɪˈɡɔn/
81743,orten,/ˈɔɹtən/
81744,ortenzio,/ɔɹˈtɛnzioʊ/
81745,ortez,/ɔɹˈtɛz/
81746,orth,/ˈɔɹθ/
81747,ortho,/ˈɔɹˌθoʊ/
81748,orthoclase,/ˈɔɹθəˌkɫeɪs/
81749,orthodontia,/ˌɔɹθəˈdɑntʃiə/
81750,orthodontic,/ˌɔɹθəˈdɑntɪk/
81751,orthodontics,/ˌɔɹθəˈdɑntɪks/
81752,orthodontist,/ˌɔɹθəˈdɑntəst/
81753,orthodontist's,/ˌɔɹθəˈdɑntəsts/
81754,orthodontists,/ˌɔɹθəˈdɑntəsts/
81755,orthodox,/ˈɔɹθəˌdɑks/
81756,orthodoxy,/ˈɔɹθəˌdɑksi/
81757,orthogonal,/ɔɹˈθɔɡənəɫ/
81758,orthography,/ɔɹˈθɑɡɹəfi/
81759,orthopedic,/ˌɔɹθəˈpidɪk/
81760,orthopedist,/ˌɔɹθəˈpidəst/
81761,orthopedists,/ˌɔɹθəˈpidəsts/
81762,ortis,/ˈɔɹtɪs/
81763,ortiz,/ˌɔɹˈtiz/
81764,ortlieb,/ˈɔɹtˌɫib/
81765,ortloff,/ˈɔɹtɫɔf/
81766,ortman,/ˈɔɹtmən/
81767,ortmann,/ˈɔɹtmən/
81768,ortner,/ˈɔɹtnɝ/
81769,ortolano,/ɔɹtoʊˈɫɑnoʊ/
81770,ortomisio,/ˌɔɹtəˈmɪsioʊ/
81771,orton,/ˈɔɹtən/
81772,ortwein,/ˈɔɹtwaɪn/
81773,ortwin,/ˈɔɹtwɪn/
81774,orum,/ˈɔɹəm/
81775,orva,/ˈɔɹvə/
81776,orval,/ˈɔɹvəɫ/
81777,orville,/ˈɔɹvɪɫ/
81778,orvin,/ˈɔɹvɪn/
81779,orvis,/ˈɔɹvɪs/
81780,orwell,/ˈɔɹˌwɛɫ/
81781,orwell's,/ˈɔɹˌwɛɫz/
81782,orwellian,/ˌɔɹˈwɛɫiən/
81783,orwick,/ˈɔɹwɪk/
81784,orwig,/ˈɔɹwɪɡ/
81785,ory,/ˈɔɹi/
81786,oryx,/ˈɔɹɪks/
81787,orzech,/ˈɔɹzɪh/
81788,orzechowski,/ɔɹzɪˈhɔfski/
81789,orzel,/ˈɔɹzəɫ/
81790,os,/ˈɑs/
81791,osage,/oʊˈseɪdʒ/
81792,osages,/oʊˈseɪdʒəz/
81793,osaka,/oʊˈsɑkə/
81794,osake,/oʊˈsɑki/
81795,osaki,/oʊˈsɑki/
81796,osakowa,/ˌoʊsəˈkoʊə/
81797,osakowa's,/ˌoʊsəˈkoʊəz/
81798,osama,/oʊˈsɑmə/
81799,osamu,/oʊˈsɑmu/
81800,osberg,/ˈɑsbɝɡ/
81801,osbert,/ˈɑsbɝt/
81802,osbon,/ˈɑsbən/
81803,osborn,/ˈɔzˌbɔɹn/
81804,osborne,/ˈɔzˌbɔɹn/
81805,osborne's,/ˈɔzˌbɔɹnz/
81806,osbourn,/ˈɑsbɝn/
81807,osbourne,/ˈɑsbɝn/
81808,osbournes,/ˈɑsbɝnz/
81809,osbun,/ˈɑsbən/
81810,osburn,/ˈɑsˌbɝn/
81811,osby,/ˈɑsbi/
81812,oscalus,/ˈɔskəɫəs/
81813,oscar,/ˈɔskɝ/
81814,oscar's,/ˈɔskɝz/
81815,oscars,/ˈɔskɝz/
81816,oscarson,/ˈɑskɑɹsən/
81817,osceola,"/ˌɔsiˈoʊɫə/, /ˌɔskiˈoʊɫə/"
81818,oscillate,/ˈɑsəˌɫeɪt/
81819,oscillated,/ˈɑsəˌɫeɪtəd/
81820,oscillates,/ˈɑsəˌɫeɪts/
81821,oscillating,/ˈɑsəˌɫeɪtɪŋ/
81822,oscillation,/ˌɑsəˈɫeɪʃən/
81823,oscillations,/ˌɑsəˈɫeɪʃənz/
81824,oscillator,/ˈɑsəˌɫeɪtɝ/
81825,oscillators,/ˈɑsəˌɫeɪtɝz/
81826,oscillatory,/ˈɑsəɫəˌtɔɹi/
81827,oscilloscope,/ˌɔˈsɪɫəˌskoʊp/
81828,oscilloscopes,/ˌɔˈsɪɫəˌskoʊps/
81829,osco,/ˈɑskoʊ/
81830,ose,/ˈoʊz/
81831,oseguera,/oʊseɪˈɡɛɹə/
81832,oser,/ˈoʊsɝ/
81833,osgood,/ˈɑsˌɡʊd/
81834,osh,/ˈɑʃ/
81835,osha,/ˈoʊʃə/
81836,osha's,/ˈoʊʃəz/
81837,oshaf,/ˈoʊʃɑf/
81838,oshatz,/oʊˈʃæts/
81839,oshaughnessy,/oʊˈʃɑnɪsi/
81840,oshawa,/ˌɔˈʃɑwə/
81841,oshea,/oʊˈʃeɪ/
81842,oshel,/ˈɑʃəɫ/
81843,oshell,/ˈoʊʃəɫ/
81844,osher,/ˈɑʃɝ/
81845,oshields,/oʊˈʃiɫdz/
81846,oshima,/oʊˈʃimə/
81847,oshiro,/oʊˈʃɪɹoʊ/
81848,oshita,/oʊˈʃitə/
81849,oshkosh,/ˈɔʃˌkɔʃ/
81850,oshman,/ˈɔʃmən/
81851,oshman's,/ˈɔʃmənz/
81852,osiecki,/əˈsitski/
81853,osika,/əˈsaɪkə/
81854,osinski,/əˈsɪnski/
81855,oskar,/ˈɔskɝ/
81856,osland,/ˈɑsɫənd/
81857,osler,/ˈɑzɫɝ/
81858,osley,/ˈɑsɫi/
81859,oslin,/ˈɑsɫɪn/
81860,oslo,/ˈɑzɫoʊ/
81861,oslund,/ˈɑsɫənd/
81862,osman,/ˈɑsmən/
81863,osmar,/ˈɑsmɝ/
81864,osmena,/ˌɔzˈminə/
81865,osment,/ˈɑsmənt/
81866,osmer,/ˈɑsəmɝ/
81867,osmium,/ˈɑzmiəm/
81868,osmon,/ˈɑsmən/
81869,osmond,/ˈɑsmənd/
81870,osmonds,/ˈɔzməndz/
81871,osmosis,/ˌɔzˈmoʊsɪs/
81872,osmotic,/ɑzˈmɑtək/
81873,osmun,/ˈɑzmən/
81874,osmund,/ˈɑsmənd/
81875,osmundson,/ˈɑzməndsən/
81876,osorio,/oʊˈsɔɹioʊ/
81877,osowski,/əˈsɔfski/
81878,ospina,/oʊˈspinə/
81879,osprey,/ˈɔspɹi/
81880,osred,/ˈɑsɝd/
81881,osric,/ˈɑzɹɪk/
81882,oss,/ˈɔs/
81883,ossa,/ˈɑsə/
81884,ossetia,"/ˌɑˈsɛʃjə/, /ˌɑˈsiʃjə/"
81885,ossetian,"/ˌɑˈsɛʃjɪn/, /ˌɑˈsiʃjɪn/"
81886,ossetians,"/ˌɑˈsɛʃjɪnz/, /ˌɑˈsiʃjɪnz/"
81887,ossicles,/ˈɑsəkəɫz/
81888,ossification,/ˌɑsəfəˈkeɪʃən/
81889,ossified,/ˈɑsəˌfaɪd/
81890,ossify,/ˈɑsəˌfaɪ/
81891,ossman,/ˈɑsmən/
81892,osso,/ˈoʊsoʊ/
81893,osswald,/ˈɑswəɫd/
81894,ost,/ˈoʊst/
81895,ostankino,/ˈɑstənˈkɪnoʊ/
81896,ostberg,/ˈɑstbɝɡ/
81897,ostby,/ˈɑstbi/
81898,osteen,/ˈɑˌstin/
81899,osten,/ˈɑsən/
81900,ostendorf,/ˈɑstəndɔɹf/
81901,ostensible,/ɑˈstɛnsəbəɫ/
81902,ostensibly,/ɑˈstɛnsəbɫi/
81903,ostenson,/ˈɑstɪnsən/
81904,ostentation,/ˌɔstɛnˈteɪʃən/
81905,ostentatious,/ˌɑstənˈteɪʃəs/
81906,ostentatiously,/ˌɑstənˈteɪʃəsɫi/
81907,osteoarthritis,/ˌɑstiˌoʊɑɹˈθɹaɪtəs/
81908,osteopathic,/ˌɑstiəˈpæθɪk/
81909,osteoporosis,/ˌɔstiˌɑpɝˈoʊsɪs/
81910,oster,/ˈɑstɝ/
81911,osterberg,/ˈɑstɝbɝɡ/
81912,ostergaard,/ˈɑstɝɡɑɹd/
81913,ostergard,/ˈɑstɝɡɝd/
81914,ostergren,/ˈɑstɝɡɹɛn/
81915,osterhaus,/ˈɑstɝhaʊs/
81916,osterhoff,/ˈoʊstɝˌhɔf/
81917,osterholt,/ˈɑstɝhoʊɫt/
81918,osterhoudt,/ˈɑstɝhaʊt/
